,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed
204,5.950405518213908,0.16104509431431882,0.006317694981892903,0.004016807324451204,0.16000000000000003,12,50,"{'learning_rate': 0.16000000000000003, 'max_depth': 12, 'n_estimators': 50}",0.9523809523809523,0.9512195121951219,0.9512195121951219,0.9516066589237321,0.000547508154228836,177,0.9814814814814815,Catboost,0
205,13.23530920346578,0.292581491794533,0.004986921946207683,0.0008143933902843603,0.16000000000000003,12,100,"{'learning_rate': 0.16000000000000003, 'max_depth': 12, 'n_estimators': 100}",0.9523809523809523,0.9512195121951219,0.9512195121951219,0.9516066589237321,0.000547508154228836,177,0.9814814814814815,Catboost,0
206,20.706971565882366,1.0434116070400117,0.003990332285563151,1.0721474936192864e-06,0.16000000000000003,12,150,"{'learning_rate': 0.16000000000000003, 'max_depth': 12, 'n_estimators': 150}",0.9523809523809523,0.9512195121951219,0.9512195121951219,0.9516066589237321,0.000547508154228836,177,0.9814814814814815,Catboost,0
207,16.230643192927044,2.3532830741399198,0.007313172022501628,0.0030827379947532766,0.16000000000000003,14,50,"{'learning_rate': 0.16000000000000003, 'max_depth': 14, 'n_estimators': 50}",1.0,0.9512195121951219,0.926829268292683,0.959349593495935,0.030419978754259672,167,0.9814814814814815,Catboost,0
208,31.339218854904175,1.3592926664860536,0.0033249855041503906,0.0009403805041241524,0.16000000000000003,14,100,"{'learning_rate': 0.16000000000000003, 'max_depth': 14, 'n_estimators': 100}",1.0,0.9512195121951219,0.9512195121951219,0.9674796747967479,0.02299534247761132,93,0.9814814814814815,Catboost,0
209,53.00296966234843,0.8929972664825239,0.1000656286875407,0.07947182327810631,0.16000000000000003,14,150,"{'learning_rate': 0.16000000000000003, 'max_depth': 14, 'n_estimators': 150}",1.0,0.9512195121951219,0.9512195121951219,0.9674796747967479,0.02299534247761132,93,0.9814814814814815,Catboost,0
210,34.804291009902954,7.2825001741764925,0.05119729042053223,0.027403103382908415,0.16000000000000003,16,50,"{'learning_rate': 0.16000000000000003, 'max_depth': 16, 'n_estimators': 50}",1.0,0.975609756097561,0.975609756097561,0.983739837398374,0.01149767123880566,1,0.9814814814814815,Catboost,0
211,58.652672370274864,6.6320454695900715,0.08643706639607747,0.04754263389393703,0.16000000000000003,16,100,"{'learning_rate': 0.16000000000000003, 'max_depth': 16, 'n_estimators': 100}",1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
212,85.00470646222432,16.973117553396122,0.006981690724690755,0.004953233569799298,0.16000000000000003,16,150,"{'learning_rate': 0.16000000000000003, 'max_depth': 16, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
213,0.020279407501220703,0.012676134480900034,0.0,0.0,0.16000000000000003,18,50,"{'learning_rate': 0.16000000000000003, 'max_depth': 18, 'n_estimators': 50}",,,,,,273,0.9814814814814815,Catboost,0
